data_as_of,source,source_url,cpo_name,govt_private,state,district,city_village,location,latitude,longitude,charger_or_connector_type,charger_rating,connector_rating,no_of_connectors,latitude_num,longitude_num,charger_rating_num,connector_rating_num,no_of_connectors_num
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Rewari,Rewari,"EĂǀƌĂƚĂŶ,ŽƚĞů͕ŽŽƚŚEŽ͘ͲϴϬͬϴϭͬϴϮEĞĂƌDƉŚŽǁŬ͕ĂǁĂůZŽĂĚZĞǁĂƌŝ ,ĂƌǇĂŶĂϭϮϯϰϬϭ",28.186047,76.613907,CCS-II,30,30,1,28.186047,76.613907,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Karnal,Karnal,"Neelkanth Star Karnal Nh 44, Gharunda Karnal Haryana 132114",29.601900,76.980301,CCS-II,25,25,1,29.6019,76.980301,25.0,25.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Karnal,Karnal,"Neelkanth Star Karnal Nh 44, Gharunda Karnal Haryana 132114",29.601900,76.980301,Type-II AC,7.4,7.4,1,29.6019,76.980301,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,Type-II AC,7.4,7.4,1,28.499701,77.0839,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,LEV AC Charge point,3.3,3.3,1,28.499701,77.0839,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,CCS-II,60,60,1,28.499701,77.0839,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,LEV AC Charge point,3.3,3.3,1,28.499701,77.0839,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,CCS-II,60,60,1,28.499701,77.0839,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,LEV AC Charge point,3.3,3.3,1,28.499701,77.0839,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,CCS-II,25,25,1,28.499701,77.0839,25.0,25.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,Type-II AC,12,12,1,28.499701,77.0839,12.0,12.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,Bharat DC-001,15,15,1,28.499701,77.0839,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,Type-II AC,22,22,1,28.499701,77.0839,22.0,22.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,CCS-II,60,60,1,28.499701,77.0839,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,CCS-II,60,60,1,28.499701,77.0839,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,CCS-II,60,60,,28.499701,77.0839,60.0,60.0,
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,CCS-II,60,60,1,28.499701,77.0839,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,CCS-II,25,25,1,28.499701,77.0839,25.0,25.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,Bharat DC-001,15,15,1,28.499701,77.0839,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,CCS-II,25,25,1,28.499701,77.0839,25.0,25.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot 80A, Phase V, Udyog Vihar, Sector 19 Statiq Rnd Centre Gurgaon Haryana 122018",28.499701,77.083900,Type-II AC,22,22,1,28.499701,77.0839,22.0,22.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Plot No-21, Sector-61, Near Hbr Chowk Gurgaon Haryana 122005",28.405399,77.092102,Bharat DC-001,15,15,1,28.405399,77.092102,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Rewari,Rewari,Rao Tej Singh Market Near Zaildar Building Tehsil Dharuhera Rewari Haryana 123106,28.205032,76.784897,Bharat DC-001,15,15,1,28.205032,76.784897,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Site No 2, Sector 29 Opposite Signature Tower Gurgaon Haryana 122007",28.468300,77.059898,Type-II AC,7.7,7.7,1,28.4683,77.059898,7.7,7.7,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Site No 2, Sector 29 Opposite Signature Tower Gurgaon Haryana 122007",28.468300,77.059898,Type-II AC,7.7,7.7,1,28.4683,77.059898,7.7,7.7,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,Sohna Road Sector 48 Gurgaon Haryana 122018,28.419491,77.038818,Type-II AC,7.4,7.4,1,28.419491,77.038818,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,Sohna Road Sector 48 Gurgaon Haryana 122018,28.419491,77.038818,LEV AC Charge point,3.3,3.3,1,28.419491,77.038818,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,Sohna Road Sector 48 Gurgaon Haryana 122018,28.419491,77.038818,Type-II AC,7.4,7.4,1,28.419491,77.038818,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,Sohna Road Sector 48 Gurgaon Haryana 122018,28.419491,77.038818,LEV AC Charge point,3.3,3.3,1,28.419491,77.038818,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,Sohna Road Sector 48 Gurgaon Haryana 122018,28.419491,77.038818,Bharat DC-001,15,15,1,28.419491,77.038818,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,Sohna Road Sector 48 Gurgaon Haryana 122018,28.419491,77.038818,Bharat DC-001,15,15,1,28.419491,77.038818,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Ss Plaza Parking Vikas Marg, Block A, Sector 47 Gurgaon Haryana 122018",28.427299,77.056702,CCS-II,30,30,1,28.427299,77.056702,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,"Ss Plaza Parking Vikas Marg, Block A, Sector 47 Gurgaon Haryana 122018",28.427299,77.056702,Bharat DC-001,15,15,1,28.427299,77.056702,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,Unnamed Road Sector 33 Gurgaon Haryana 122005,28.433599,77.034897,LEV AC Charge point,3.3,3.3,1,28.433599,77.034897,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,Unnamed Road Sector 33 Gurgaon Haryana 122005,28.433599,77.034897,Type-II AC,7.4,7.4,1,28.433599,77.034897,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Sharify,Private,Haryana,Gurugram,Gurugram,Unnamed Road Sector 33 Gurgaon Haryana 122005,28.433599,77.034897,LEV AC Charge point,3.3,3.3,1,28.433599,77.034897,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Faridabad,Faridabad,"ĂŶĂŶĚsŝůĂƐ͕^ĞĐϴϭ͕ĂŶĂŶĚsŝůĂƐ͕^ĞĐƚŽƌͲϴϭ͕&ĂƌŝĚĂďĂĚ͕,ĂƌǇĂŶĂͲϭϮϭϬϬϰ",28.391047,77.343682,CCS-II,30,30,1,28.391047,77.343682,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Faridabad,Faridabad,"ĂŶĂŶĚsŝůĂƐ͕^ĞĐϴϭ͕ĂŶĂŶĚsŝůĂƐ͕^ĞĐƚŽƌͲϴϭ͕&ĂƌŝĚĂďĂĚ͕,ĂƌǇĂŶĂͲϭϮϭϬϬϰ",28.391047,77.343682,Type-II AC,7.4,7.4,1,28.391047,77.343682,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Faridabad,Faridabad,"ĂŶĂŶĚsŝůĂƐ͕^ĞĐϴϭ͕ĂŶĂŶĚsŝůĂƐ͕^ĞĐƚŽƌͲϴϭ͕&ĂƌŝĚĂďĂĚ͕,ĂƌǇĂŶĂͲϭϮϭϬϬϰ",28.391047,77.343682,Type-II AC,7.4,7.4,1,28.391047,77.343682,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Faridabad,Faridabad,"ĂŶĂŶĚsŝůĂƐ͕^ĞĐϴϭ͕ĂŶĂŶĚsŝůĂƐ͕^ĞĐƚŽƌͲϴϭ͕&ĂƌŝĚĂďĂĚ͕,ĂƌǇĂŶĂͲϭϮϭϬϬϰ",28.391047,77.343682,Type-II AC,7.4,7.4,1,28.391047,77.343682,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Ahr Bell House, Plot No.812, Near Medanta, Medicity, Sector 47, Gurugram, Haryana 122001",28.430814,77.045998,CCS-II,30,30,1,28.430814,77.045998,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Ahr Bell House, Plot No.812, Near Medanta, Medicity, Sector 47, Gurugram, Haryana 122001",28.430814,77.045998,Type-II AC,7.4,7.4,1,28.430814,77.045998,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Type-II AC,7.4,7.4,1,28.383022,77.05228,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Type-II AC,7.4,7.4,1,28.383022,77.05228,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Type-II AC,7.4,7.4,1,28.383022,77.05228,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Type-II AC,7.4,7.4,1,28.383022,77.05228,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Type-II AC,7.4,7.4,1,28.383022,77.05228,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Bharat AC-001,10,3.3,1,28.383022,77.05228,10.0,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Bharat AC-001,10,3.3,1,28.383022,77.05228,10.0,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Bharat AC-001,10,3.3,1,28.383022,77.05228,10.0,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Bharat AC-001,10,3.3,,28.383022,77.05228,10.0,3.3,
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Bharat AC-001,10,3.3,1,28.383022,77.05228,10.0,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Bharat AC-001,10,3.3,1,28.383022,77.05228,10.0,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airia Mall, Sec 68 Sohna Road, Sector 68, Sohna Road, Gurugram 122018",28.383022,77.052280,Combo (CCS-II+CHAdeMO),30,30,2,28.383022,77.05228,30.0,30.0,2.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airtel Center, Udyog Vihar Phase-Iv, Plot No. 16 Udyog Vihar Phase - Iv, Gurugram, 122015",28.490514,77.079386,CCS-II,30,30,1,28.490514,77.079386,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airtel Center, Udyog Vihar Phase-Iv, Plot No. 16 Udyog Vihar Phase - Iv, Gurugram, 122015",28.490514,77.079386,Type-II AC,11,11,1,28.490514,77.079386,11.0,11.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Airtel Center, Udyog Vihar Phase-Iv, Plot No. 16 Udyog Vihar Phase - Iv, Gurugram, 122015",28.490514,77.079386,Type-II AC,11,11,1,28.490514,77.079386,11.0,11.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Ardee Mall, Sec 52 Gurugram, Ardee City Road, Sector 52, Gurugram-122022",28.444672,77.080820,Type-II AC,7.4,7.4,1,28.444672,77.08082,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Ardee Mall, Sec 52 Gurugram, Ardee City Road, Sector 52, Gurugram-122022",28.444672,77.080820,Type-II AC,7.4,7.4,1,28.444672,77.08082,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Ardee Mall, Sec 52 Gurugram, Ardee City Road, Sector 52, Gurugram-122022",28.444672,77.080820,Type-II AC,7.4,7.4,1,28.444672,77.08082,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Ardee Mall, Sec 52 Gurugram, Ardee City Road, Sector 52, Gurugram-122022",28.444672,77.080820,Combo (CCS-II+CHAdeMO),25,25,2,28.444672,77.08082,25.0,25.0,2.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Karnal,Karnal,"Audi Karnal, Gt Road, No.113/12, Mile Stone, B.P.O, Grand Trunk Rd, Madhuban, Haryana 132114",29.601672,76.980175,CCS-II,50,25,1,29.601672,76.980175,50.0,25.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Karnal,Karnal,"Audi Karnal, Gt Road, No.113/12, Mile Stone, B.P.O, Grand Trunk Rd, Madhuban, Haryana 132114",29.601672,76.980175,CCS-II,50,25,1,29.601672,76.980175,50.0,25.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Faridabad,Faridabad,"Autovikas, Sec -5, Plot No-2 Sector- 5 North India Compound, 20/3, Mathura Road Faridabad-121005",28.362800,77.314851,CCS-II,30,30,1,28.3628,77.314851,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Panchgaon,"Bikanerwala, Nh 48 Panchgaon, 55Th Mile Stone, Nh 48, Kukrola, Panchgaon, Gurugram, Pin-122001",28.323394,76.901196,Bharat DC-001,15,15,1,28.323394,76.901196,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Panchgaon,"Bikanerwala, Nh 48 Panchgaon, 55Th Mile Stone, Nh 48, Kukrola, Panchgaon, Gurugram, Pin-122001",28.323394,76.901196,Combo (CCS-II+CHAdeMO),30,30,2,28.323394,76.901196,30.0,30.0,2.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Tata Power,Private,Haryana,Gurugram,Gurugram,"Centrum Plaza, Sec 53, Golf Course Rd, Near Iilm Institute, Iilm Institute, Sector 53, Gurugram, Haryana 122002",28.433952,77.103403,Type-II AC,7.4,7.4,1,28.433952,77.103403,7.4,7.4,1.0
